acc,chain,code_string,condition,director,ent_type,generation,guess_time,markerPres,model,participant,phase,selected,target,terminator,trial,verb,vid_len,code_len
1.0,chain3,"2hSpace,2hSing<left>,2hSing<right>",Transmission + Interaction,B,loc,2,1.62358,y,full21,full24,testing,concert hall,concert hall,matcher,31.0,N,4.920343,3.0
1.0,chain3,"2hHoldWrist<left>,2hHoldWrist<right>,2hwrists.Together",Transmission + Interaction,B,obj,2,1.650573,n,full21,full24,testing,handcuffs,handcuffs,matcher,33.0,N,2.485794,3.0
1.0,chain3,"1hOpenDoor,2hPalm.Feel<centre-repeated>+look",Transmission + Interaction,B,loc,2,1.824226,n,full21,full24,testing,darkroom,darkroom,matcher,12.0,N,4.145566,2.0
1.0,chain3,"1hKnock<right>,2hC<right-hold>",Transmission + Interaction,B,person,2,2.026741,n,full21,full24,testing,police officer,police officer,matcher,18.0,N,2.250797,2.0
0.0,chain3,"2hBowl-Mix,1hHoldPan<shake>,2hBowl-Mix",Transmission + Interaction,B,act,2,3.752308,n,full21,full24,testing,chef,to cook,matcher,38.0,Y,4.473896,3.0
1.0,chain3,"2hBuilding.Outline,2hPray",Transmission + Interaction,B,loc,2,4.142749,y,full21,full24,testing,church,church,matcher,41.0,N,3.15245,2.0
1.0,chain3,"2hBowl-Mix,1hFingerWag",Transmission + Interaction,B,person,2,1.418904,n,full21,full24,testing,chef,chef,matcher,10.0,N,2.863279,2.0
1.0,chain3,"1hPalmSelf<self-repeated>,2hCamera<symm-pressRepeated*2>",Transmission + Interaction,B,person,2,1.512624,y,full21,full24,testing,photographer,photographer,matcher,42.0,N,2.091103,2.0
1.0,chain3,"2hCollar,1h2",Transmission + Interaction,B,person,2,1.67615,n,full21,full24,testing,vicar,vicar,matcher,16.0,N,1.734777,2.0
1.0,chain3,"2hOpenDoor,Sing<right>,Sing<left>,1hSing<right>,1hSing<left>,1hSing<right>",Transmission + Interaction,A,loc,3,1.686305,y,full23,full25,testing,concert hall,concert hall,matcher,0.0,N,6.127672,6.0
1.0,chain3,"1hHoldPan<shake>,1hHoldPan<shake>",Transmission + Interaction,A,obj,3,0.371954,n,full23,full25,testing,frying pan,frying pan,matcher,2.0,N,2.889017,2.0
0.0,chain3,"look<right-left-repeated>+2hOpenBook,2hGive,2hGive*2,1hGive,1hGive",Transmission + Interaction,A,act,3,0.787092,n,full23,full25,testing,concert hall,to preach,matcher,4.0,Y,6.002062,5.0
1.0,chain3,"1hPalmSelf<self-repeated>,2hBowl-Mix<repeated>",Transmission + Interaction,A,person,3,0.403396,y,full23,full25,testing,chef,chef,matcher,6.0,N,5.72763,2.0
0.0,chain3,"1hPalmSelf<self-repeated>,2hCamera<left-symm-repeatedPress*2>,2hCamera<right-symm-repeatedPress*2>,2hCamera<left>",Transmission + Interaction,A,act,3,0.218933,y,full23,full25,testing,photographer,to take a photo,matcher,8.0,Y,3.453335,4.0
1.0,chain3,2hBowl-Mix<repeated>,Transmission + Interaction,A,act,3,3.027254,n,full23,full25,testing,to cook,to cook,matcher,10.0,Y,2.682571,1.0
1.0,chain3,"1hKnock<right>,2hHoldWrist<left>",Transmission + Interaction,A,act,3,2.205096,n,full23,full25,testing,to make an arrest,to make an arrest,matcher,12.0,Y,2.064229,2.0
1.0,chain3,"2hHoldWrist<left>,2hHoldWrist<right>,1hPointatObj<atObj>,2hHoldWrist<left>",Transmission + Interaction,A,obj,3,22.317552,y,full23,full25,testing,handcuffs,handcuffs,matcher,14.0,N,3.151226,4.0
0.0,chain3,"1hHair,2hScissors-HoldHair<left>,1hHair,2hScissors-HoldHair<right>,2hScissors-HoldHair,1hHair,2hScissors-HoldHair<left>",Transmission + Interaction,A,act,3,2.866906,n,full23,full25,testing,hairdresser,to give a haircut,matcher,16.0,Y,7.631224,7.0
1.0,chain3,2hHoldBars+look<left-right>,Transmission + Interaction,A,loc,3,1.338483,n,full23,full25,testing,prison,prison,matcher,18.0,N,2.258124,1.0
0.0,chain3,"1hHair,2hScissors-HoldHair<left>,1hHair,2hScissors-HoldHair<right>,1hNo,1hHair,2hScissors-HoldHair<left>",Transmission + Interaction,A,loc,3,2.278169,n,full23,full25,testing,hairdresser,hair salon,matcher,20.0,N,5.225701,7.0
1.0,chain3,"1hScissors,(1hScissors<hold>,1hPointatObj<atObj>),1hScissors",Transmission + Interaction,A,obj,3,1.14166,y,full23,full25,testing,scissors,scissors,matcher,22.0,N,2.42449,4.0
1.0,chain3,"1hPalmSelf<self-repeated>,2hCamera<symm-pressRepeated*2>,2hCamera",Transmission + Interaction,A,person,3,1.385952,y,full23,full25,testing,photographer,photographer,matcher,15.0,N,1.944583,3.0
1.0,chain3,Sing+1hMicrophone<hold>,Transmission + Interaction,A,act,3,3.718081,n,full23,full25,testing,to sing,to sing,matcher,26.0,Y,3.096571,1.0
1.0,chain3,"1hKnock<right>,2hC<left-hold>",Transmission + Interaction,A,person,3,3.079618,n,full23,full25,testing,police officer,police officer,matcher,17.0,N,4.020841,2.0
1.0,chain3,"2hCollar,1h2",Transmission + Interaction,A,person,3,3.270907,n,full23,full25,testing,vicar,vicar,matcher,1.0,N,1.579644,2.0
1.0,chain3,"2hCamera,1hPointatObj<atObj>,2hCamera<symm,1Press>",Transmission + Interaction,A,obj,3,2.643446,y,full23,full25,testing,camera,camera,matcher,32.0,N,2.967908,4.0
1.0,chain3,"1hPalmSelf<self-repeated>,(Sing+1hMicrophone)",Transmission + Interaction,A,person,3,0.915632,y,full23,full25,testing,singer,singer,matcher,3.0,N,2.681678,2.0
1.0,chain3,"2hOpenBook,(1hPalm,1hPointatObj<atObj>,look+nod<right>)",Transmission + Interaction,A,loc,3,4.561167,n,full23,full25,testing,restaurant,restaurant,matcher,29.0,N,3.21223,4.0
1.0,chain3,Look<right-left-repeated>+2hPalm.Feel<centre-repeated>,Transmission + Interaction,A,loc,3,18.075854,n,full23,full25,testing,darkroom,darkroom,matcher,5.0,N,6.195348,1.0
1.0,chain3,"Sing+1hMicrophone<hold>,1hPointatObj<atObj>",Transmission + Interaction,A,obj,3,0.874521,y,full23,full25,testing,microphone,microphone,matcher,23.0,N,2.865911,2.0
1.0,chain3,"2hBuilding.Outline,2hPray",Transmission + Interaction,A,loc,3,2.15365,y,full23,full25,testing,church,church,matcher,9.0,N,1.975928,2.0
1.0,chain3,look<right-left-repeated>+2hOpenBook,Transmission + Interaction,A,obj,3,5.323147,n,full23,full25,testing,bible,bible,matcher,31.0,N,7.141237,1.0
1.0,chain3,"1hHair,2hScissors-HoldHair<left>,1hHair,1hNo,1hHair",Transmission + Interaction,A,person,3,5.020858,n,full23,full25,testing,hairdresser,hairdresser,matcher,46.0,N,3.698469,5.0
1.0,chain3,"2hCollar,1h2,2hCollar",Transmission + Interaction,B,person,3,0.442303,n,full23,full26,testing,vicar,vicar,matcher,1.0,N,2.291984,3.0
0.0,chain3,"Sing+1hMicrophone<hold>,1hPalmSelf<self>",Transmission + Interaction,B,person,3,3.699266,y,full23,full26,testing,to sing,singer,matcher,3.0,N,3.678736,2.0
0.0,chain3,,Transmission + Interaction,B,loc,3,11.708757,,full23,full26,testing,to preach,darkroom,matcher,5.0,N,16.606434,
1.0,chain3,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPointatObj<atObj>),1hHoldPan<shake>",Transmission + Interaction,B,obj,3,0.35589,y,full23,full26,testing,frying pan,frying pan,matcher,2.0,N,3.532864,4.0
1.0,chain3,"2hRoof.Outline,2hPray,2hRoof.Outline",Transmission + Interaction,B,loc,3,0.545073,y,full23,full26,testing,church,church,matcher,9.0,N,2.419611,3.0
1.0,chain3,"2hSpace,1hSing<right>,1hSing<left>,1hSing<right>,2hSpace<repeated>",Transmission + Interaction,B,loc,3,3.292371,y,full23,full26,testing,concert hall,concert hall,matcher,0.0,N,4.612845,5.0
1.0,chain3,2hBowl-Mix<repeated>,Transmission + Interaction,B,act,3,0.940046,n,full23,full26,testing,to cook,to cook,matcher,10.0,Y,3.126229,1.0
1.0,chain3,"1hPalmSelf<self>,2hCamera<right-asymm-1Press>,2hCamera<left-asymm-1Press>,2hCamera<right-asymm-1Press>,1hPalmSelf<self>",Transmission + Interaction,B,person,3,0.322471,y,full23,full26,testing,photographer,photographer,matcher,15.0,N,3.97676,5.0
1.0,chain3,"1hKnock<right>,2hC<left-hold>",Transmission + Interaction,B,person,3,0.820102,n,full23,full26,testing,police officer,police officer,director,17.0,N,3.263577,2.0
1.0,chain3,"2hScissors-HoldHair<left>,1hScissors-Hair<right>,1hScissors-Hair<left>,1hScissors-Hair<right>,1hFluff,2hScissors-HoldHair<left>,1hScissors-Hair<right>,1hScissors-Hair<left>,1hScissors-Hair<right>",Transmission + Interaction,B,act,3,5.243198,n,full23,full26,testing,to give a haircut,to give a haircut,matcher,16.0,Y,6.073535,9.0
0.0,chain3,"1hKnock<right>,2hHoldWrist<left>,2hHoldWrist<right>",Transmission + Interaction,B,act,3,1.427837,n,full23,full26,testing,handcuffs,to make an arrest,matcher,12.0,Y,3.367994,3.0
1.0,chain3,"1hMicrophone<hold>,1hPointatObj<atObj>+Sing",Transmission + Interaction,B,obj,3,1.315784,y,full23,full26,testing,microphone,microphone,matcher,23.0,N,2.669433,2.0
1.0,chain3,"2hCamera<right-asymm-pressRepeated*2>,2hCamera<centre-left-right>",Transmission + Interaction,B,act,3,0.410656,n,full23,full26,testing,to take a photo,to take a photo,matcher,8.0,Y,3.594842,2.0
0.0,chain3,"1hPalmSelf<self-repeated>,2hBowl-Mix",Transmission + Interaction,B,person,3,2.269843,y,full23,full26,testing,to cook,chef,matcher,6.0,N,2.8501,2.0
1.0,chain3,"2hOpenBook,(1hPalm,1hPointatObj<atObj>,look<left>),all",Transmission + Interaction,B,loc,3,3.435642,n,full23,full26,testing,restaurant,restaurant,matcher,29.0,N,3.091631,5.0
0.0,chain3,"2hPalm.Circle,2hPray,2hOpenBook",Transmission + Interaction,B,obj,3,1.051017,n,full23,full26,testing,church,bible,matcher,31.0,N,3.488048,3.0
1.0,chain3,"2hHoldWrist<left>,1hPointatObj<atObj>,2hHoldWrist<left>,2hHoldWrist<right>",Transmission + Interaction,B,obj,3,0.36211,y,full23,full26,testing,handcuffs,handcuffs,matcher,14.0,N,2.564768,4.0
1.0,chain3,Sing+1hMicrophone<hold>,Transmission + Interaction,B,act,3,7.385257,n,full23,full26,testing,to sing,to sing,director,26.0,Y,3.219228,1.0
0.0,chain3,"Tell+1hGive,2hGive,2hGive,REST,2hGive*2",Transmission + Interaction,B,act,3,1.177723,n,full23,full26,testing,concert hall,to preach,director,4.0,Y,10.249242,5.0
0.0,chain3,"1hScissors-Hair<left-right-repeated>,2hScissors-Hold<right>,2hScissors-HoldHair<left>,1hScissors-Hair<left>,2hScissors-HoldHair<right>",Transmission + Interaction,B,loc,3,1.51188,n,full23,full26,testing,to give a haircut,hair salon,matcher,20.0,N,7.415573,5.0
1.0,chain3,"(1hPointatObj<atObj>,1hCameraPress<repeated*2>),2hCamera<asymm-pressRepeated*2-rightleft>,1hPointatObj<atObj>",Transmission + Interaction,B,obj,3,3.659546,y,full23,full26,testing,camera,camera,matcher,32.0,N,2.692652,4.0
0.0,chain3,2hHoldBars<shake>+look<right-left>,Transmission + Interaction,B,loc,3,15.778567,n,full23,full26,testing,to preach,prison,director,18.0,N,3.423277,1.0
1.0,chain3,"(1hScissors,1hPointatObj<atObj>)",Transmission + Interaction,B,obj,3,0.986533,y,full23,full26,testing,scissors,scissors,matcher,22.0,N,1.387584,2.0
1.0,chain3,"1hScissors-Hair<right>,1hNo,1hScissors-Hair<left>,1hScissors-Hair<right>,1hNo",Transmission + Interaction,B,person,3,0.89157,n,full23,full26,testing,hairdresser,hairdresser,matcher,46.0,N,3.395102,5.0
1.0,chain3,"1hScissors,(1hScissors<hold>,1hPointatObj<atObj>)",Transmission + Interaction,A,obj,4,5.965802,y,full25,full27,testing,scissors,scissors,director,0.0,N,2.226661,3.0
1.0,chain3,Sing+1hMicrophone<hold>,Transmission + Interaction,A,act,4,1.639268,n,full25,full27,testing,to sing,to sing,director,2.0,Y,1.633994,1.0
1.0,chain3,"1hPalmSelf<self-repeated>,2hBowl-Mix",Transmission + Interaction,A,person,4,0.578565,y,full25,full27,testing,chef,chef,matcher,4.0,N,2.125456,2.0
0.0,chain3,"Look+2hOpenBook,1hSing<right>,1hSing<left>",Transmission + Interaction,A,obj,4,5.940046,n,full25,full27,testing,to preach,bible,matcher,3.0,N,3.231414,3.0
1.0,chain3,"1hKnock<right>,2hCamera<symm-1Press>",Transmission + Interaction,A,person,4,1.842829,n,full25,full27,testing,police officer,police officer,matcher,8.0,N,2.046732,2.0
0.0,chain3,"2hHoldWrist<left>,1hPointatObj<atObj>,2hHoldWrist<right>,1hPointatObj<atObj>",Transmission + Interaction,A,obj,4,3.062381,y,full25,full27,testing,to make an arrest,handcuffs,director,9.0,N,4.126779,4.0
0.0,chain3,"2hScissors-HoldHair<left>,2hScissors-HoldHair<right>,2hScissors-HoldHair<back>",Transmission + Interaction,A,act,4,7.260667,n,full25,full27,testing,hairdresser,to give a haircut,matcher,12.0,Y,3.838204,3.0
0.0,chain3,"2hScissors-HoldHair<left>,2hScissors-HoldHair<right>,1hNo",Transmission + Interaction,A,loc,4,2.343591,n,full25,full27,testing,hairdresser,hair salon,director,14.0,N,5.425294,3.0
1.0,chain3,"2hCollar,1h2",Transmission + Interaction,A,person,4,1.882936,n,full25,full27,testing,vicar,vicar,matcher,11.0,N,1.285769,2.0
1.0,chain3,2hSpace,Transmission + Interaction,A,loc,4,1.921377,y,full25,full27,testing,concert hall,concert hall,matcher,18.0,N,1.217153,1.0
1.0,chain3,1hHoldPan<shake>,Transmission + Interaction,A,obj,4,3.014017,n,full25,full27,testing,frying pan,frying pan,matcher,19.0,N,1.421553,1.0
1.0,chain3,2hBuilding.Outline,Transmission + Interaction,A,loc,4,0.914336,y,full25,full27,testing,church,church,matcher,22.0,N,1.333496,1.0
1.0,chain3,"Surprise+2hCamera<left-symm-pressRepeated*2>,2hCamera<right-symm-pressRepeated*2>",Transmission + Interaction,A,act,4,3.664324,n,full25,full27,testing,to take a photo,to take a photo,director,17.0,Y,3.728359,2.0
0.0,chain3,2hBowl-Mix,Transmission + Interaction,A,act,4,0.827858,n,full25,full27,testing,chef,to cook,matcher,7.0,Y,1.208496,1.0
1.0,chain3,Sing+1hMicrophone<hold>,Transmission + Interaction,A,obj,4,1.349633,n,full25,full27,testing,microphone,microphone,matcher,15.0,N,1.785995,1.0
0.0,chain3,"2hOpenBook,Tell<left>,Tell<right>",Transmission + Interaction,A,act,4,1.227065,n,full25,full27,testing,bible,to preach,matcher,30.0,Y,4.285642,3.0
1.0,chain3,"1hPointSelf<self-repeated>,2hCamera<left-symm-pressRepeated*2>,2hCamera<right-symm-1Press>",Transmission + Interaction,A,person,4,2.554862,y,full25,full27,testing,photographer,photographer,matcher,31.0,N,2.331511,3.0
1.0,chain3,"1hPointSelf<self-repeated>,(Sing+1hMicrophone<hold>)",Transmission + Interaction,A,person,4,0.866965,y,full25,full27,testing,singer,singer,matcher,34.0,N,2.071277,2.0
1.0,chain3,"2hWristHold<left>,2hWristHold<right>,2hRoof<full>",Transmission + Interaction,A,loc,4,1.155412,y,full25,full27,testing,prison,prison,matcher,29.0,N,2.682538,3.0
1.0,chain3,"1hKnock<right>,2hHoldWrist<left>,2hHoldWrist<right>",Transmission + Interaction,A,act,4,2.382192,n,full25,full27,testing,to make an arrest,to make an arrest,matcher,21.0,Y,2.822435,3.0
1.0,chain3,Look+1hPalm.Feel<right-repeated>,Transmission + Interaction,A,loc,4,1.386485,n,full25,full27,testing,darkroom,darkroom,matcher,5.0,N,1.09741,1.0
1.0,chain3,"2hCamera<symm-pressRepeated*3>,1hPointatObj<atObj>",Transmission + Interaction,A,obj,4,0.938428,y,full25,full27,testing,camera,camera,matcher,42.0,N,2.133848,2.0
1.0,chain3,"2hOpenBook,(1hPalm,1hPointatObj<atObj>,look+nod<right>)",Transmission + Interaction,A,loc,4,4.131021,n,full25,full27,testing,restaurant,restaurant,matcher,44.0,N,2.081306,4.0
1.0,chain3,"1hPointSelf<self-repeated>,2hScissors-HoldHair<left>",Transmission + Interaction,A,person,4,1.208928,y,full25,full27,testing,hairdresser,hairdresser,matcher,23.0,N,2.223443,2.0
1.0,chain3,"1hScissors,(1hScissors<hold>,1hPointatObj<atObj>)",Transmission + Interaction,B,obj,4,1.699778,y,full25,full28,testing,scissors,scissors,matcher,0.0,N,1.488579,3.0
1.0,chain3,"2hOpenBook+look<up>,2hOpenBook+look<up>",Transmission + Interaction,B,obj,4,1.795776,n,full25,full28,testing,bible,bible,matcher,3.0,N,3.275692,2.0
1.0,chain3,2hPalms<left+right>+look<left-right>,Transmission + Interaction,B,loc,4,1.651432,n,full25,full28,testing,darkroom,darkroom,matcher,5.0,N,1.579419,1.0
1.0,chain3,2hBowl-Mix,Transmission + Interaction,B,act,4,1.487942,n,full25,full28,testing,to cook,to cook,matcher,7.0,Y,3.154744,1.0
1.0,chain3,"2hHoldWrist<left>,1hPointatObj<atObj>,2hHoldWrist<left>",Transmission + Interaction,B,obj,4,1.58692,y,full25,full28,testing,handcuffs,handcuffs,matcher,9.0,N,1.667992,3.0
1.0,chain3,"2hCollar,1h2",Transmission + Interaction,B,person,4,1.259419,n,full25,full28,testing,vicar,vicar,matcher,11.0,N,1.373354,2.0
1.0,chain3,"1hScissors-Hair<right>,2hScissors-HoldHair<right-repeated>",Transmission + Interaction,B,act,4,1.467114,n,full25,full28,testing,to give a haircut,to give a haircut,matcher,12.0,Y,4.886319,2.0
1.0,chain3,Sing+1hMicrophone<hold>,Transmission + Interaction,B,obj,4,0.954509,n,full25,full28,testing,microphone,microphone,matcher,15.0,N,1.958151,1.0
1.0,chain3,"2hCamera<right-symm-1Press>,2hCamera<left-symm-1Press>",Transmission + Interaction,B,act,4,1.882134,n,full25,full28,testing,to take a photo,to take a photo,matcher,17.0,Y,2.634016,2.0
1.0,chain3,"1hHoldPan<shake>,1hHoldPan<shake>",Transmission + Interaction,B,obj,4,0.90447,n,full25,full28,testing,frying pan,frying pan,matcher,19.0,N,1.548962,2.0
1.0,chain3,"1hKnock<right>,2hHoldWrist<left>",Transmission + Interaction,B,act,4,1.535574,n,full25,full28,testing,to make an arrest,to make an arrest,matcher,21.0,Y,2.018006,2.0
1.0,chain3,"2hScissors-HoldHair<right>,2hScissors-HoldHair<left>,1hWave",Transmission + Interaction,B,person,4,2.571114,n,full25,full28,testing,hairdresser,hairdresser,matcher,23.0,N,3.5412,3.0
1.0,chain3,"2hRoof<small>,1hScissors-Hair<right>,2hScissors-HoldHair<right>",Transmission + Interaction,B,loc,4,2.059818,y,full25,full28,testing,hair salon,hair salon,matcher,14.0,N,2.360019,3.0
1.0,chain3,"1hKnock<right>,2hC<right-hold>,1hKnock<right>,2hC<right-hold>",Transmission + Interaction,B,person,4,1.210649,n,full25,full28,testing,police officer,police officer,matcher,8.0,N,3.595337,4.0
0.0,chain3,"2hRoof<full>,2hHoldWrist<left>,2hRoof<full>,2hHoldWrist<left>",Transmission + Interaction,B,loc,4,4.41323,y,full25,full28,testing,to make an arrest,prison,matcher,29.0,N,3.65668,4.0
1.0,chain3,"1hPalmSelf<self-repeated>,2hCamera<left-symm-repeatedPress*2>,2hCamera<right-symm-repeatedPress*2>,2hCamera<left>",Transmission + Interaction,B,person,4,1.099236,y,full25,full28,testing,photographer,photographer,matcher,31.0,N,2.632845,4.0
0.0,chain3,"2hOpenBook,(1hPalm,1hPointatObj<atObj>),1hPoint<away-right>,(1hPalm,1hPointatObj<atObj>),1hPoint<away-left>",Transmission + Interaction,B,act,4,8.677144,n,full25,full28,testing,bible,to preach,matcher,30.0,Y,3.124842,7.0
1.0,chain3,Sing+1hMicrophone<hold>,Transmission + Interaction,B,act,4,1.242485,n,full25,full28,testing,to sing,to sing,matcher,2.0,Y,2.519138,1.0
1.0,chain3,2hOpenDoor+look,Transmission + Interaction,B,loc,4,1.266934,y,full25,full28,testing,concert hall,concert hall,matcher,18.0,N,1.41959,1.0
1.0,chain3,"2hBuilding.Outline<small>,2hPray",Transmission + Interaction,B,loc,4,1.49303,y,full25,full28,testing,church,church,matcher,22.0,N,1.654521,2.0
1.0,chain3,"1hPalmSelf<self-repeated>,2hBowl-Mix",Transmission + Interaction,B,person,4,1.134904,y,full25,full28,testing,chef,chef,matcher,4.0,N,1.513886,2.0
1.0,chain3,"2hCamera<asymm-1Press>,1hPointatObj<atObj>,2hCamera",Transmission + Interaction,B,obj,4,4.290923,y,full25,full28,testing,camera,camera,matcher,42.0,N,1.525158,3.0
1.0,chain3,"2hOpenBook,(1hPalm,1hPointatObj<atObj>)+look",Transmission + Interaction,B,loc,4,3.891576,n,full25,full28,testing,restaurant,restaurant,matcher,44.0,N,1.483532,3.0
1.0,chain3,"(Sing+1hMicrophone<hold>,1hPointSelf<self-repeated>)",Transmission + Interaction,B,person,4,1.985745,y,full25,full28,testing,singer,singer,matcher,34.0,N,1.548808,2.0
1.0,chain3,"Sing+1hMicrophone<hold>,1hPointatObj<atObj>",Transmission + Interaction,A,obj,5,0.374821,y,full28,full29,testing,microphone,microphone,director,0.0,N,4.979743,2.0
1.0,chain3,"1hScissors,2hScissors-HoldHair<left>",Transmission + Interaction,A,act,5,5.198767,n,full28,full29,testing,to give a haircut,to give a haircut,director,2.0,Y,5.472029,2.0
1.0,chain3,"2hRoof<full>,2hHoldWrist<right>,2hRoof<full>,2hHoldWrist<right>",Transmission + Interaction,A,loc,5,0.476268,y,full28,full29,testing,prison,prison,matcher,4.0,N,4.731664,4.0
1.0,chain3,"2hScissors-HoldHair<left>,1hWave,2hScissors-HoldHair<left>",Transmission + Interaction,A,person,5,0.25066,n,full28,full29,testing,hairdresser,hairdresser,matcher,6.0,N,5.94031,3.0
1.0,chain3,"1hScissors,(1hScissors<hold>,1hPointatObj<atObj>),1hScissors",Transmission + Interaction,A,obj,5,0.638674,y,full28,full29,testing,scissors,scissors,director,8.0,N,3.132757,4.0
0.0,chain3,"2hOpenBook,(1hPalm,1hPointatObj<atObj>),2hPray,2hOpenBook,(1hPalm,1hPointatObj<atObj>)",Transmission + Interaction,A,obj,5,0.258965,y,full28,full29,testing,prison,bible,matcher,9.0,N,6.371912,7.0
1.0,chain3,"1hPalmSelf<self-repeated>,(Sing+1hMicrophone)",Transmission + Interaction,A,person,5,0.615717,y,full28,full29,testing,singer,singer,director,12.0,N,4.740013,2.0
1.0,chain3,"1hPalmSelf<self-repeated>,2hBowl-Mix",Transmission + Interaction,A,person,5,0.275816,y,full28,full29,testing,chef,chef,matcher,3.0,N,4.374722,2.0
1.0,chain3,"2hCamera<centre-asymm-1Press>,2hCamera<left-asymm-1Press>,1hPointatObj<atObj>,2hCamera<centre-asymm-1Press>",Transmission + Interaction,A,obj,5,5.098943,y,full28,full29,testing,camera,camera,matcher,16.0,N,5.767067,4.0
